State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
connecticut,Litchfield County,0.14100000000000001,53450.0,39774.0,4219.0,97443.0,54.9,40.8,4.3
connecticut,Middlesex County,-0.07,38423.0,44584.0,4216.0,87223.0,44.1,51.1,4.8
connecticut,New Haven County,-0.11899999999999998,157067.0,201578.0,13632.0,372277.0,42.2,54.1,3.7
connecticut,New London County,-0.06600000000000002,54726.0,62910.0,7024.0,124660.0,43.9,50.5,5.6
connecticut,Tolland County,-0.06200000000000003,33983.0,38767.0,4630.0,77380.0,43.9,50.1,6.0
connecticut,Windham County,0.07899999999999999,25732.0,21767.0,3192.0,50691.0,50.8,42.9,6.3
delaware,Kent County,0.04899999999999999,36989.0,33347.0,3917.0,74253.0,49.8,44.9,5.3
delaware,New Castle County,-0.29599999999999993,85507.0,162905.0,13056.0,261468.0,32.7,62.3,5.0
delaware,Sussex County,0.22,62607.0,39329.0,3878.0,105814.0,59.2,37.2,3.6
florida,Alachua County,-0.226,46584.0,75370.0,5873.0,127827.0,36.4,59.0,4.7
florida,Baker County,0.648,10294.0,2112.0,228.0,12634.0,81.5,16.7,1.7
florida,Bay County,0.463,62010.0,21689.0,3452.0,87151.0,71.2,24.9,3.9
florida,Bradford County,0.495,8913.0,2924.0,261.0,12098.0,73.7,24.2,2.2
florida,Brevard County,0.19799999999999998,181620.0,119525.0,13192.0,314337.0,57.8,38.0,4.2
florida,Broward County,-0.35100000000000003,258521.0,546956.0,17360.0,822837.0,31.4,66.5,2.1
florida,Calhoun County,0.5619999999999999,4647.0,1236.0,184.0,6067.0,76.6,20.4,3.0
florida,Charlotte County,0.27799999999999997,60196.0,33421.0,2706.0,96323.0,62.5,34.7,2.8
florida,Citrus County,0.39699999999999996,54377.0,22765.0,2448.0,79590.0,68.3,28.6,3.1
florida,Clay County,0.44300000000000006,74898.0,27768.0,3697.0,106363.0,70.4,26.1,3.4
florida,Collier County,0.26099999999999995,105297.0,60941.0,4267.0,170505.0,61.8,35.7,2.5
florida,Columbia County,0.44400000000000006,20359.0,7599.0,738.0,28696.0,70.9,26.5,2.6
florida,DeSoto County,0.277,6744.0,3761.0,256.0,10761.0,62.7,35.0,2.4
florida,Dixie County,0.632,5822.0,1270.0,110.0,7202.0,80.8,17.6,1.5
florida,Duval County,0.015,210061.0,203627.0,15046.0,428734.0,49.0,47.5,3.6
florida,Escambia County,0.20599999999999993,88370.0,57114.0,6125.0,151609.0,58.3,37.7,4.1
florida,Flagler County,0.20600000000000002,33804.0,21985.0,1624.0,57413.0,58.9,38.3,2.8
florida,Franklin County,0.39599999999999996,4119.0,1738.0,146.0,6003.0,68.6,29.0,2.4
florida,Gadsden County,-0.37500000000000006,6721.0,14994.0,364.0,22079.0,30.4,67.9,1.6
florida,Gilchrist County,0.628,6740.0,1457.0,221.0,8418.0,80.1,17.3,2.6
florida,Glades County,0.39599999999999996,2996.0,1271.0,88.0,4355.0,68.8,29.2,2.0
florida,Gulf County,0.49499999999999994,5320.0,1715.0,244.0,7279.0,73.1,23.6,3.4
florida,Hamilton County,0.28300000000000003,3439.0,1899.0,113.0,5451.0,63.1,34.8,2.0
florida,Hardee County,0.408,5238.0,2147.0,192.0,7577.0,69.1,28.3,2.5
florida,Hendry County,0.14299999999999996,6192.0,4610.0,304.0,11106.0,55.8,41.5,2.9
florida,Hernando County,0.29,59029.0,31818.0,3031.0,93878.0,62.9,33.9,3.3
florida,Highlands County,0.32,29509.0,14901.0,1179.0,45589.0,64.7,32.7,2.6
florida,Hillsborough County,-0.06799999999999998,265928.0,306422.0,22722.0,595072.0,44.7,51.5,3.7
florida,Holmes County,0.779,7476.0,852.0,178.0,8506.0,87.9,10.0,2.1
florida,Indian River County,0.245,48564.0,28997.0,2336.0,79897.0,60.8,36.3,2.9
florida,Jackson County,0.374,14231.0,6383.0,383.0,20997.0,67.8,30.4,1.9
florida,Jefferson County,0.05100000000000002,3930.0,3537.0,174.0,7641.0,51.4,46.3,2.2
florida,Lafayette County,0.675,2795.0,515.0,65.0,3375.0,82.8,15.3,2.0
florida,Lake County,0.23200000000000004,101888.0,62597.0,5413.0,169898.0,60.0,36.8,3.2
florida,Lee County,0.20400000000000007,191141.0,124725.0,9931.0,325797.0,58.7,38.3,3.0
florida,Leon County,-0.251,53777.0,91936.0,6212.0,151925.0,35.4,60.5,4.1
florida,Levy County,0.447,13758.0,5091.0,518.0,19367.0,71.0,26.3,2.6
florida,Liberty County,0.573,2542.0,651.0,102.0,3295.0,77.1,19.8,3.1
florida,Madison County,0.155,4849.0,3526.0,128.0,8503.0,57.0,41.5,1.5
florida,Manatee County,0.17200000000000004,101681.0,71066.0,5774.0,178521.0,57.0,39.8,3.2
florida,Marion County,0.262,107710.0,61958.0,4817.0,174485.0,61.7,35.5,2.8
florida,Martin County,0.26799999999999996,53182.0,30158.0,2401.0,85741.0,62.0,35.2,2.8
florida,Miami-Dade County,-0.29600000000000004,333666.0,623006.0,21998.0,978670.0,34.1,63.7,2.2
florida,Monroe County,0.06899999999999999,21885.0,18949.0,1600.0,42434.0,51.6,44.7,3.8
florida,Nassau County,0.502,34221.0,10849.0,1467.0,46537.0,73.5,23.3,3.1
florida,Okaloosa County,0.477,71788.0,23711.0,5158.0,100657.0,71.3,23.6,5.1
florida,Okeechobee County,0.395,9342.0,3953.0,337.0,13632.0,68.5,29.0,2.4
florida,Orange County,-0.24699999999999997,195091.0,329579.0,21130.0,545800.0,35.7,60.4,3.9
florida,Osceola County,-0.25,50252.0,85287.0,4442.0,139981.0,35.9,60.9,3.2
florida,Palm Beach County,-0.15299999999999997,270762.0,371411.0,15062.0,657235.0,41.2,56.5,2.4
florida,Pasco County,0.215,141943.0,89998.0,8873.0,240814.0,58.9,37.4,3.6
florida,Pinellas County,0.011000000000000015,238746.0,233327.0,19447.0,491520.0,48.6,47.5,4.0
florida,Polk County,0.14100000000000001,157216.0,117182.0,9430.0,283828.0,55.4,41.3,3.3
florida,Putnam County,0.366,21873.0,9920.0,859.0,32652.0,67.0,30.4,2.7
florida,Santa Rosa County,0.535,65126.0,18398.0,3908.0,87432.0,74.5,21.0,4.5
florida,Sarasota County,0.11599999999999994,124098.0,97676.0,6735.0,228509.0,54.3,42.7,3.0
florida,Seminole County,0.016000000000000014,109265.0,105611.0,9501.0,224377.0,48.7,47.1,4.2
florida,St. Johns County,0.33399999999999996,88633.0,43037.0,4722.0,136392.0,65.0,31.6,3.4
florida,St. Lucie County,0.023999999999999987,70248.0,66812.0,3671.0,140731.0,49.9,47.5,2.6
florida,Sumter County,0.39299999999999996,52722.0,22631.0,1296.0,76649.0,68.8,29.5,1.8
florida,Suwannee County,0.5529999999999999,14281.0,3955.0,439.0,18675.0,76.5,21.2,2.3
florida,Taylor County,0.5139999999999999,6923.0,2149.0,207.0,9279.0,74.6,23.2,2.2
florida,Union County,0.6240000000000001,4567.0,1014.0,112.0,5693.0,80.2,17.8,2.0
florida,Volusia County,0.13,142763.0,108793.0,8748.0,260304.0,54.8,41.8,3.4
florida,Wakulla County,0.402,10507.0,4348.0,489.0,15344.0,68.5,28.3,3.2
florida,Walton County,0.5619999999999999,25695.0,6861.0,1003.0,33559.0,76.6,20.4,3.0
florida,Washington County,0.5710000000000001,8630.0,2261.0,253.0,11144.0,77.4,20.3,2.3
georgia,Appling County,0.5790000000000001,5492.0,1434.0,77.0,7003.0,78.4,20.5,1.1
georgia,Atkinson County,0.452,1873.0,696.0,35.0,2604.0,71.9,26.7,1.3
georgia,Bacon County,0.686,3356.0,607.0,47.0,4010.0,83.7,15.1,1.2
georgia,Baker County,0.08699999999999995,775.0,650.0,15.0,1440.0,53.8,45.1,1.0
georgia,Baldwin County,-0.01700000000000003,7691.0,7965.0,419.0,16075.0,47.8,49.5,2.6
georgia,Banks County,0.785,6130.0,684.0,132.0,6946.0,88.3,9.8,1.9
georgia,Barrow County,0.504,21105.0,6580.0,1143.0,28828.0,73.2,22.8,4.0
georgia,Bartow County,0.5519999999999999,29879.0,8204.0,1180.0,39263.0,76.1,20.9,3.0
georgia,Ben Hill County,0.276,3734.0,2098.0,91.0,5923.0,63.0,35.4,1.5
georgia,Berrien County,0.665,5408.0,1041.0,114.0,6563.0,82.4,15.9,1.7
georgia,Bibb County,-0.20199999999999996,22589.0,34383.0,1355.0,58327.0,38.7,58.9,2.3
georgia,Bleckley County,0.5309999999999999,3717.0,1094.0,123.0,4934.0,75.3,22.2,2.5
georgia,Brantley County,0.787,5561.0,619.0,105.0,6285.0,88.5,9.8,1.7
georgia,Brooks County,0.18800000000000006,3679.0,2504.0,85.0,6268.0,58.7,39.9,1.4
georgia,Bryan County,0.43199999999999994,10513.0,4010.0,540.0,15063.0,69.8,26.6,3.6
georgia,Bulloch County,0.23399999999999999,14476.0,8812.0,863.0,24151.0,59.9,36.5,3.6
georgia,Burke County,-0.026000000000000013,4491.0,4730.0,129.0,9350.0,48.0,50.6,1.4
georgia,Butts County,0.43800000000000006,6717.0,2566.0,194.0,9477.0,70.9,27.1,2.0
georgia,Calhoun County,-0.17200000000000004,829.0,1178.0,16.0,2023.0,41.0,58.2,0.8
georgia,Camden County,0.33899999999999997,12287.0,5914.0,624.0,18825.0,65.3,31.4,3.3
georgia,Candler County,0.43599999999999994,2661.0,1023.0,73.0,3757.0,70.8,27.2,1.9
georgia,Carroll County,0.401,29983.0,12422.0,1339.0,43744.0,68.5,28.4,3.1
georgia,Catoosa County,0.607,20860.0,4769.0,881.0,26510.0,78.7,18.0,3.3
georgia,Charlton County,0.48599999999999993,2950.0,1004.0,54.0,4008.0,73.6,25.0,1.3
georgia,Chatham County,-0.145,43649.0,58998.0,3366.0,106013.0,41.2,55.7,3.2
georgia,Chattahoochee County,0.11100000000000002,746.0,593.0,45.0,1384.0,53.9,42.8,3.3
georgia,Chattooga County,0.588,6457.0,1612.0,177.0,8246.0,78.3,19.5,2.1
georgia,Cherokee County,0.5,80611.0,25203.0,5011.0,110825.0,72.7,22.7,4.5
georgia,Clarke County,-0.38,12691.0,29514.0,2016.0,44221.0,28.7,66.7,4.6
georgia,Clay County,-0.10299999999999997,566.0,697.0,8.0,1271.0,44.5,54.8,0.6
georgia,Clayton County,-0.7189999999999999,11740.0,75908.0,1588.0,89236.0,13.2,85.1,1.8
georgia,Clinch County,0.42599999999999993,1724.0,685.0,34.0,2443.0,70.6,28.0,1.4
georgia,Cobb County,-0.020999999999999942,152602.0,159416.0,14406.0,326424.0,46.7,48.8,4.4
georgia,Coffee County,0.3950000000000001,9575.0,4090.0,231.0,13896.0,68.9,29.4,1.7
georgia,Colquitt County,0.473,9892.0,3460.0,240.0,13592.0,72.8,25.5,1.8
georgia,Columbia County,0.37699999999999995,43060.0,18863.0,2267.0,64190.0,67.1,29.4,3.5
georgia,Cook County,0.40099999999999997,4175.0,1752.0,111.0,6038.0,69.1,29.0,1.8
georgia,Coweta County,0.423,42513.0,16572.0,2230.0,61315.0,69.3,27.0,3.6
georgia,Crawford County,0.42900000000000005,3632.0,1419.0,106.0,5157.0,70.4,27.5,2.1
georgia,Crisp County,0.22700000000000004,4539.0,2835.0,126.0,7500.0,60.5,37.8,1.7
georgia,Dade County,0.654,5047.0,965.0,226.0,6238.0,80.9,15.5,3.6
georgia,Dawson County,0.7219999999999999,9880.0,1444.0,356.0,11680.0,84.6,12.4,3.0
georgia,Decatur County,0.18600000000000003,6009.0,4104.0,125.0,10238.0,58.7,40.1,1.2
georgia,Dekalb County,-0.6469999999999999,47531.0,239131.0,9209.0,295871.0,16.1,80.8,3.1
georgia,Dodge County,0.45599999999999996,5021.0,1836.0,138.0,6995.0,71.8,26.2,2.0
georgia,Dooly County,0.021000000000000015,1941.0,1860.0,35.0,3836.0,50.6,48.5,0.9
georgia,Dougherty County,-0.384,10227.0,23224.0,474.0,33925.0,30.1,68.5,1.4
georgia,Douglas County,-0.10799999999999997,24803.0,30971.0,1591.0,57365.0,43.2,54.0,2.8
georgia,Early County,0.08100000000000002,2552.0,2165.0,65.0,4782.0,53.4,45.3,1.4
georgia,Echols County,0.723,1006.0,156.0,13.0,1175.0,85.6,13.3,1.1
georgia,Effingham County,0.557,17865.0,4851.0,679.0,23395.0,76.4,20.7,2.9
georgia,Elbert County,0.3489999999999999,5269.0,2507.0,136.0,7912.0,66.6,31.7,1.7
georgia,Emanuel County,0.37,5330.0,2433.0,75.0,7838.0,68.0,31.0,1.0
georgia,Evans County,0.35300000000000004,2404.0,1130.0,68.0,3602.0,66.7,31.4,1.9
georgia,Fannin County,0.655,9622.0,1920.0,222.0,11764.0,81.8,16.3,1.9
georgia,Fayette County,0.195,35034.0,23255.0,2098.0,60387.0,58.0,38.5,3.5
georgia,Floyd County,0.436,24045.0,9127.0,1078.0,34250.0,70.2,26.6,3.1
georgia,Forsyth County,0.47600000000000003,69801.0,23427.0,4086.0,97314.0,71.7,24.1,4.2
georgia,Franklin County,0.685,7054.0,1243.0,177.0,8474.0,83.2,14.7,2.1
georgia,Fulton County,-0.42100000000000004,110372.0,281875.0,14926.0,407173.0,27.1,69.2,3.7
georgia,Gilmer County,0.6689999999999999,10465.0,1955.0,293.0,12713.0,82.3,15.4,2.3
georgia,Glascock County,0.7889999999999999,1235.0,138.0,17.0,1390.0,88.8,9.9,1.2
georgia,Glynn County,0.28600000000000003,21482.0,11738.0,821.0,34041.0,63.1,34.5,2.4
georgia,Gordon County,0.637,15171.0,3176.0,503.0,18850.0,80.5,16.8,2.7
georgia,Grady County,0.33099999999999996,6047.0,3005.0,135.0,9187.0,65.8,32.7,1.5
georgia,Greene County,0.259,5488.0,3194.0,149.0,8831.0,62.1,36.2,1.7
georgia,Gwinnett County,-0.05799999999999997,146463.0,165063.0,12405.0,323931.0,45.2,51.0,3.8
georgia,Habersham County,0.6629999999999999,13184.0,2483.0,461.0,16128.0,81.7,15.4,2.9
georgia,Hall County,0.507,51681.0,16153.0,2299.0,70133.0,73.7,23.0,3.3
georgia,Hancock County,-0.519,841.0,2695.0,36.0,3572.0,23.5,75.4,1.0
georgia,Haralson County,0.716,9579.0,1474.0,264.0,11317.0,84.6,13.0,2.3
georgia,Harris County,0.479,11931.0,4082.0,379.0,16392.0,72.8,24.9,2.3
georgia,Hart County,0.46699999999999997,7285.0,2583.0,209.0,10077.0,72.3,25.6,2.1
georgia,Heard County,0.6239999999999999,3370.0,743.0,93.0,4206.0,80.1,17.7,2.2
georgia,Henry County,-0.04299999999999997,45641.0,49902.0,2494.0,98037.0,46.6,50.9,2.5
georgia,Houston County,0.21699999999999997,35351.0,22460.0,1748.0,59559.0,59.4,37.7,2.9
georgia,Irwin County,0.498,2711.0,890.0,58.0,3659.0,74.1,24.3,1.6
georgia,Jackson County,0.639,21754.0,4469.0,834.0,27057.0,80.4,16.5,3.1
georgia,Jasper County,0.467,4353.0,1544.0,119.0,6016.0,72.4,25.7,2.0
georgia,Jeff Davis County,0.6289999999999999,4102.0,901.0,86.0,5089.0,80.6,17.7,1.7
georgia,Jefferson County,-0.10799999999999997,3057.0,3809.0,68.0,6934.0,44.1,54.9,1.0
georgia,Jenkins County,0.259,1892.0,1108.0,34.0,3034.0,62.4,36.5,1.1
georgia,Johnson County,0.37500000000000006,2519.0,1136.0,27.0,3682.0,68.4,30.9,0.7
georgia,Jones County,0.347,8304.0,3960.0,260.0,12524.0,66.3,31.6,2.1
georgia,Lamar County,0.38500000000000006,5183.0,2267.0,125.0,7575.0,68.4,29.9,1.7
georgia,Lanier County,0.412,1984.0,805.0,72.0,2861.0,69.3,28.1,2.5
georgia,Laurens County,0.292,12401.0,6737.0,310.0,19448.0,63.8,34.6,1.6
georgia,Lee County,0.53,10641.0,3166.0,299.0,14106.0,75.4,22.4,2.1
georgia,Liberty County,-0.21199999999999997,6125.0,9531.0,426.0,16082.0,38.1,59.3,2.6
georgia,Lincoln County,0.363,2759.0,1271.0,70.0,4100.0,67.3,31.0,1.7
georgia,Long County,0.308,2623.0,1356.0,130.0,4109.0,63.8,33.0,3.2
georgia,Lowndes County,0.18199999999999997,21308.0,14614.0,891.0,36813.0,57.9,39.7,2.4
georgia,Lumpkin County,0.6,9613.0,2216.0,495.0,12324.0,78.0,18.0,4.0
georgia,Macon County,-0.272,1540.0,2705.0,42.0,4287.0,35.9,63.1,1.0
georgia,Madison County,0.5670000000000001,9195.0,2423.0,327.0,11945.0,77.0,20.3,2.7
georgia,Marion County,0.22299999999999998,1921.0,1213.0,49.0,3183.0,60.4,38.1,1.5
georgia,Mcduffie County,0.18700000000000003,5432.0,3699.0,137.0,9268.0,58.6,39.9,1.5
georgia,Mcintosh County,0.201,3482.0,2298.0,113.0,5893.0,59.1,39.0,1.9
georgia,Meriwether County,0.154,5216.0,3800.0,165.0,9181.0,56.8,41.4,1.8
georgia,Miller County,0.498,1888.0,622.0,30.0,2540.0,74.3,24.5,1.2
georgia,Mitchell County,0.1,4272.0,3492.0,93.0,7857.0,54.4,44.4,1.2
georgia,Monroe County,0.4139999999999999,8821.0,3570.0,284.0,12675.0,69.6,28.2,2.2
georgia,Montgomery County,0.5110000000000001,2668.0,847.0,45.0,3560.0,74.9,23.8,1.3
georgia,Morgan County,0.413,6559.0,2658.0,218.0,9435.0,69.5,28.2,2.3
georgia,Murray County,0.687,10340.0,1799.0,283.0,12422.0,83.2,14.5,2.3
georgia,Muscogee County,-0.18600000000000003,26901.0,39602.0,1817.0,68320.0,39.4,58.0,2.7
georgia,Newton County,-0.023999999999999987,20907.0,21936.0,944.0,43787.0,47.7,50.1,2.2
georgia,Oconee County,0.401,12885.0,5253.0,892.0,19030.0,67.7,27.6,4.7
georgia,Oglethorpe County,0.42,4622.0,1829.0,199.0,6650.0,69.5,27.5,3.0
georgia,Paulding County,0.412,44646.0,18004.0,1951.0,64601.0,69.1,27.9,3.0
georgia,Peach County,0.03,5405.0,5083.0,211.0,10699.0,50.5,47.5,2.0
georgia,Pickens County,0.6920000000000001,11651.0,1977.0,354.0,13982.0,83.3,14.1,2.5
georgia,Pierce County,0.74,6301.0,903.0,93.0,7297.0,86.4,12.4,1.3
georgia,Pike County,0.695,7273.0,1239.0,163.0,8675.0,83.8,14.3,1.9
georgia,Polk County,0.575,11006.0,2863.0,289.0,14158.0,77.7,20.2,2.0
georgia,Pulaski County,0.37,2436.0,1104.0,58.0,3598.0,67.7,30.7,1.6
georgia,Putnam County,0.3999999999999999,6516.0,2745.0,170.0,9431.0,69.1,29.1,1.8
georgia,Quitman County,0.10899999999999999,575.0,461.0,8.0,1044.0,55.1,44.2,0.8
georgia,Rabun County,0.6089999999999999,6287.0,1443.0,219.0,7949.0,79.1,18.2,2.8
georgia,Randolph County,-0.11300000000000004,1270.0,1597.0,28.0,2895.0,43.9,55.2,1.0
georgia,Richmond County,-0.324,24441.0,48707.0,1804.0,74952.0,32.6,65.0,2.4
georgia,Rockdale County,-0.25900000000000006,13463.0,23206.0,920.0,37589.0,35.8,61.7,2.4
georgia,Schley County,0.5609999999999999,1472.0,401.0,36.0,1909.0,77.1,21.0,1.9
georgia,Screven County,0.17600000000000002,3305.0,2300.0,94.0,5699.0,58.0,40.4,1.6
georgia,Seminole County,0.32299999999999995,2343.0,1186.0,48.0,3577.0,65.5,33.2,1.3
georgia,Spalding County,0.24299999999999997,15636.0,9347.0,957.0,25940.0,60.3,36.0,3.7
georgia,Stephens County,0.5990000000000001,7682.0,1835.0,243.0,9760.0,78.7,18.8,2.5
georgia,Stewart County,-0.20199999999999996,805.0,1220.0,28.0,2053.0,39.2,59.4,1.4
georgia,Sumter County,-0.021999999999999957,5275.0,5520.0,178.0,10973.0,48.1,50.3,1.6
georgia,Talbot County,-0.24800000000000005,1196.0,2001.0,46.0,3243.0,36.9,61.7,1.4
georgia,Taliaferro County,-0.21899999999999997,349.0,545.0,3.0,897.0,38.9,60.8,0.3
georgia,Tattnall County,0.496,5092.0,1678.0,109.0,6879.0,74.0,24.4,1.6
georgia,Taylor County,0.225,2062.0,1295.0,45.0,3402.0,60.6,38.1,1.3
georgia,Telfair County,0.299,2449.0,1313.0,32.0,3794.0,64.5,34.6,0.8
georgia,Terrell County,-0.09400000000000006,1872.0,2267.0,40.0,4179.0,44.8,54.2,1.0
georgia,Thomas County,0.21799999999999997,11225.0,7138.0,367.0,18730.0,59.9,38.1,2.0
georgia,Tift County,0.374,8680.0,3892.0,224.0,12796.0,67.8,30.4,1.8
georgia,Toombs County,0.4689999999999999,6612.0,2338.0,158.0,9108.0,72.6,25.7,1.7
georgia,Towns County,0.6200000000000001,5377.0,1206.0,143.0,6726.0,79.9,17.9,2.1
georgia,Treutlen County,0.35100000000000003,1808.0,860.0,32.0,2700.0,67.0,31.9,1.2
georgia,Troup County,0.23399999999999999,15643.0,9597.0,553.0,25793.0,60.6,37.2,2.1
georgia,Turner County,0.25099999999999995,2094.0,1243.0,53.0,3390.0,61.8,36.7,1.6
georgia,Twiggs County,0.016000000000000014,2034.0,1970.0,49.0,4053.0,50.2,48.6,1.2
georgia,Union County,0.655,9849.0,1962.0,228.0,12039.0,81.8,16.3,1.9
georgia,Upson County,0.34900000000000003,7288.0,3471.0,165.0,10924.0,66.7,31.8,1.5
georgia,Walker County,0.6149999999999999,18938.0,4213.0,788.0,23939.0,79.1,17.6,3.3
georgia,Walton County,0.5640000000000001,31093.0,8279.0,1053.0,40425.0,76.9,20.5,2.6
georgia,Ware County,0.41700000000000004,8508.0,3436.0,206.0,12150.0,70.0,28.3,1.7
georgia,Warren County,-0.13799999999999998,991.0,1313.0,28.0,2332.0,42.5,56.3,1.2
georgia,Washington County,-0.006000000000000014,4138.0,4187.0,97.0,8422.0,49.1,49.7,1.2
georgia,Wayne County,0.588,8147.0,2039.0,190.0,10376.0,78.5,19.7,1.8
georgia,Webster County,0.14300000000000004,630.0,471.0,13.0,1114.0,56.6,42.3,1.2
georgia,Wheeler County,0.36899999999999994,1421.0,646.0,35.0,2102.0,67.6,30.7,1.7
georgia,White County,0.6859999999999999,9751.0,1672.0,348.0,11771.0,82.8,14.2,3.0
georgia,Whitfield County,0.44800000000000006,21514.0,7925.0,923.0,30362.0,70.9,26.1,3.0
georgia,Wilcox County,0.418,2096.0,852.0,25.0,2973.0,70.5,28.7,0.8
georgia,Wilkes County,0.16200000000000003,2569.0,1844.0,57.0,4470.0,57.5,41.3,1.3
georgia,Wilkinson County,0.10200000000000004,2332.0,1893.0,51.0,4276.0,54.5,44.3,1.2
georgia,Worth County,0.499,6144.0,2015.0,107.0,8266.0,74.3,24.4,1.3
hawaii,Hawaii County,-0.365,17209.0,40484.0,5922.0,63615.0,27.1,63.6,9.3
hawaii,Honolulu County,-0.29900000000000004,84142.0,163621.0,17949.0,265712.0,31.7,61.6,6.8
hawaii,Kauai County,-0.337,7574.0,16456.0,2305.0,26335.0,28.8,62.5,8.8
hawaii,Maui County,-0.38299999999999995,12723.0,31292.0,4477.0,48492.0,26.2,64.5,9.2
idaho,Ada County,0.09199999999999996,93748.0,75676.0,26163.0,195587.0,47.9,38.7,13.3
idaho,Adams County,0.523,1556.0,415.0,212.0,2183.0,71.3,19.0,9.7
idaho,Bannock County,0.204,17180.0,10342.0,5883.0,33405.0,51.4,31.0,17.6
idaho,Bear Lake County,0.665,2203.0,255.0,470.0,2928.0,75.2,8.7,16.1
idaho,Benewah County,0.5539999999999999,3101.0,780.0,311.0,4192.0,74.0,18.6,7.4
idaho,Bingham County,0.4799999999999999,10907.0,2924.0,2794.0,16625.0,65.6,17.6,16.7
idaho,Blaine County,-0.287,3340.0,6416.0,967.0,10723.0,31.1,59.8,9.0
idaho,Boise County,0.49699999999999994,2673.0,777.0,362.0,3812.0,70.1,20.4,9.4
idaho,Bonner County,0.30199999999999994,10220.0,5140.0,1455.0,16815.0,60.8,30.6,8.7
idaho,Bonneville County,0.402,26699.0,8930.0,8583.0,44212.0,60.4,20.2,19.4
idaho,Boundary County,0.5549999999999999,3789.0,933.0,428.0,5150.0,73.6,18.1,8.2
idaho,Butte County,0.613,914.0,160.0,156.0,1230.0,74.3,13.0,12.7
idaho,Camas County,0.5000000000000001,410.0,110.0,79.0,599.0,68.4,18.4,13.1
idaho,Canyon County,0.41700000000000004,46755.0,16683.0,8569.0,72007.0,64.9,23.2,11.9
idaho,Caribou County,0.6609999999999999,2275.0,271.0,489.0,3035.0,75.0,8.9,16.2
idaho,Cassia County,0.6,5949.0,1036.0,1193.0,8178.0,72.7,12.7,14.6
idaho,Clark County,0.562,203.0,44.0,36.0,283.0,71.7,15.5,12.7
idaho,Clearwater County,0.565,2852.0,704.0,245.0,3801.0,75.0,18.5,6.5
idaho,Custer County,0.5589999999999999,1777.0,427.0,209.0,2413.0,73.6,17.7,8.7
idaho,Elmore County,0.47,5816.0,1814.0,889.0,8519.0,68.3,21.3,10.4
idaho,Franklin County,0.639,3901.0,385.0,1213.0,5499.0,70.9,7.0,22.0
idaho,Fremont County,0.602,4091.0,651.0,972.0,5714.0,71.6,11.4,16.9
idaho,Gem County,0.597,5980.0,1229.0,743.0,7952.0,75.2,15.5,9.3
idaho,Gooding County,0.5419999999999999,3743.0,930.0,518.0,5191.0,72.1,17.9,9.9
idaho,Idaho County,0.638,6441.0,1196.0,586.0,8223.0,78.3,14.5,7.1
idaho,Jefferson County,0.65,8436.0,976.0,2059.0,11471.0,73.5,8.5,18.0
idaho,Jerome County,0.4910000000000001,7347.0,2117.0,1203.0,10667.0,68.9,19.8,11.4
idaho,Kootenai County,0.42599999999999993,44449.0,16264.0,5573.0,66286.0,67.1,24.5,8.3
idaho,Latah County,-0.04600000000000001,7255.0,8093.0,2798.0,18146.0,40.0,44.6,15.5
idaho,Lemhi County,0.56,3011.0,733.0,324.0,4068.0,74.0,18.0,8.0
idaho,Lewis County,0.586,1202.0,270.0,118.0,1590.0,75.6,17.0,7.4
idaho,Lincoln County,0.47100000000000003,1184.0,360.0,204.0,1748.0,67.7,20.6,11.5
idaho,Madison County,0.493,8941.0,1201.0,5545.0,15687.0,57.0,7.7,35.4
idaho,Minidoka County,0.5409999999999999,4887.0,1167.0,816.0,6870.0,71.1,17.0,11.9
idaho,Nez Perce County,0.341,10699.0,4828.0,1668.0,17195.0,62.2,28.1,9.6
idaho,Oneida County,0.6509999999999999,1531.0,184.0,353.0,2068.0,74.0,8.9,17.0
idaho,Owyhee County,0.628,3052.0,591.0,277.0,3920.0,77.9,15.1,7.3
idaho,Payette County,0.599,4306.0,892.0,505.0,5703.0,75.5,15.6,8.9
idaho,Power County,0.3509999999999999,1666.0,699.0,393.0,2758.0,60.4,25.3,14.1
idaho,Shoshone County,0.37400000000000005,3297.0,1384.0,439.0,5120.0,64.4,27.0,8.6
idaho,Teton County,0.0010000000000000141,2161.0,2157.0,648.0,4966.0,43.5,43.4,13.0
idaho,Twin Falls County,0.445,21063.0,6844.0,3986.0,31893.0,66.0,21.5,12.5
idaho,Valley County,0.185,2906.0,1913.0,530.0,5349.0,54.3,35.8,9.9
